% EPOCH OF MEASUREMENT
DATE LAT LON ELLHGT SDLAT SDLON SDHGT EAST NORTH UP
2015-09-25 13.735991133 100.533934925 74.301 0.0020 0.0029 0.0064	0.012005 -0.007413 0.005000
2015-09-26 13.735991150 100.533934925 74.288 0.0020 0.0030 0.0063	0.012005 -0.005532 -0.008000
2015-09-27 13.735991133 100.533934897 74.293 0.0022 0.0032 0.0069	0.008977 -0.007413 -0.003000
2015-09-28 13.735991119 100.533934958 74.308 0.0020 0.0031 0.0062	0.015575 -0.008962 0.012000
2015-09-29 13.735991144 100.533934942 74.304 0.0017 0.0027 0.0055	0.013844 -0.006196 0.008000
2015-09-30 13.735991117 100.533934942 74.295 0.0017 0.0029 0.0060	0.013844 -0.009183 -0.001000
2015-10-01 13.735991106 100.533934939 74.289 0.0017 0.0026 0.0058	0.013520 -0.010400 -0.007000
2015-10-02 13.735991125 100.533934889 74.287 0.0017 0.0025 0.0056	0.008112 -0.008298 -0.009000
2015-10-03 13.735991117 100.533934939 74.290 0.0019 0.0026 0.0059	0.013520 -0.009183 -0.006000
2015-10-04 13.735991131 100.533934931 74.287 0.0019 0.0027 0.0061	0.012654 -0.007634 -0.009000
2015-10-05 13.735991114 100.533934942 74.288 0.0019 0.0031 0.0060	0.013844 -0.009515 -0.008000
2015-10-06 13.735991114 100.533934936 74.291 0.0019 0.0027 0.0059	0.013195 -0.009515 -0.005000
2015-10-07 13.735991128 100.533934894 74.297 0.0018 0.0029 0.0058	0.008653 -0.007966 0.001000
2015-10-08 13.735991128 100.533934861 74.279 0.0018 0.0030 0.0060	0.005083 -0.007966 -0.017000
2015-10-09 13.735991128 100.533934953 74.283 0.0020 0.0031 0.0061	0.015034 -0.007966 -0.013000
2015-10-10 13.735991139 100.533934936 74.288 0.0020 0.0030 0.0062	0.013195 -0.006749 -0.008000
2015-10-11 13.735991119 100.533934925 74.279 0.0020 0.0029 0.0061	0.012005 -0.008962 -0.017000
2015-10-12 13.735991122 100.533934939 74.281 0.0019 0.0027 0.0061	0.013520 -0.008630 -0.015000
2015-10-13 13.735991125 100.533934942 74.280 0.0020 0.0034 0.0061	0.013844 -0.008298 -0.016000
2015-10-14 13.735991117 100.533934931 74.287 0.0019 0.0027 0.0061	0.012654 -0.009183 -0.009000
2015-10-15 13.735991114 100.533934939 74.289 0.0019 0.0028 0.0063	0.013520 -0.009515 -0.007000
2015-10-16 13.735991114 100.533934978 74.289 0.0019 0.0030 0.0062	0.017738 -0.009515 -0.007000
2015-10-17 13.735991153 100.533934972 74.289 0.0020 0.0035 0.0061	0.017089 -0.005200 -0.007000
2015-10-18 13.735991139 100.533934914 74.283 0.0019 0.0033 0.0061	0.010816 -0.006749 -0.013000
2015-10-19 13.735991128 100.533934925 74.299 0.0021 0.0028 0.0065	0.012005 -0.007966 0.003000
2015-10-20 13.735991153 100.533934958 74.283 0.0020 0.0032 0.0060	0.015575 -0.005200 -0.013000
2015-10-21 13.735991147 100.533934964 74.310 0.0020 0.0032 0.0061	0.016224 -0.005864 0.014000
2015-10-22 13.735991133 100.533934919 74.297 0.0020 0.0034 0.0063	0.011357 -0.007413 0.001000
2015-10-23 13.735991122 100.533934956 74.294 0.0019 0.0034 0.0062	0.015358 -0.008630 -0.002000
2015-10-24 13.735991119 100.533934978 74.286 0.0020 0.0035 0.0063	0.017738 -0.008962 -0.010000
2015-10-25 13.735991117 100.533934967 74.292 0.0019 0.0030 0.0061	0.016548 -0.009183 -0.004000
2015-10-26 13.735991136 100.533934917 74.281 0.0020 0.0030 0.0063	0.011140 -0.007081 -0.015000
2015-10-27 13.735991122 100.533934961 74.298 0.0019 0.0026 0.0058	0.015899 -0.008630 0.002000
2015-10-28 13.735991153 100.533934978 74.295 0.0019 0.0029 0.0062	0.017738 -0.005200 -0.001000
2015-10-29 13.735991100 100.533934992 74.296 0.0019 0.0030 0.0060	0.019252 -0.011064 -0.000000
2015-10-30 13.735991122 100.533934944 74.291 0.0020 0.0029 0.0063	0.014060 -0.008630 -0.005000
2015-10-31 13.735991139 100.533934950 74.306 0.0020 0.0033 0.0064	0.014709 -0.006749 0.010000
2015-11-01 13.735991119 100.533934986 74.300 0.0020 0.0029 0.0061	0.018603 -0.008962 0.004000
2015-11-02 13.735991117 100.533934972 74.299 0.0018 0.0031 0.0057	0.017089 -0.009183 0.003000
2015-11-03 13.735991108 100.533934928 74.296 0.0016 0.0028 0.0054	0.012330 -0.010179 -0.000000
2015-11-04 13.735991119 100.533934944 74.303 0.0018 0.0030 0.0056	0.014060 -0.008962 0.007000
2015-11-05 13.735991108 100.533934975 74.302 0.0017 0.0026 0.0057	0.017413 -0.010179 0.006000
2015-11-06 13.735991114 100.533934967 74.295 0.0019 0.0027 0.0061	0.016548 -0.009515 -0.001000
2015-11-07 13.735991122 100.533934964 74.297 0.0018 0.0028 0.0061	0.016224 -0.008630 0.001000
2015-11-08 13.735991128 100.533934950 74.292 0.0019 0.0029 0.0062	0.014709 -0.007966 -0.004000
2015-11-09 13.735991086 100.533934950 74.302 0.0019 0.0029 0.0060	0.014709 -0.012613 0.006000
2015-11-10 13.735991142 100.533935022 74.306 0.0019 0.0031 0.0059	0.022497 -0.006417 0.010000
2015-11-11 13.735991119 100.533934978 74.304 0.0019 0.0032 0.0061	0.017738 -0.008962 0.008000
2015-11-12 13.735991144 100.533934967 74.297 0.0019 0.0032 0.0062	0.016548 -0.006196 0.001000
2015-11-13 13.735991142 100.533935031 74.293 0.0019 0.0031 0.0063	0.023470 -0.006417 -0.003000
2015-11-14 13.735991142 100.533935017 74.299 0.0018 0.0029 0.0062	0.021956 -0.006417 0.003000
2015-11-15 13.735991128 100.533934994 74.287 0.0019 0.0032 0.0062	0.019468 -0.007966 -0.009000
2015-11-16 13.735991150 100.533934986 74.286 0.0019 0.0028 0.0063	0.018603 -0.005532 -0.010000
2015-11-17 13.735991131 100.533934981 74.295 0.0019 0.0028 0.0061	0.018062 -0.007634 -0.001000
2015-11-18 13.735991128 100.533934967 74.302 0.0018 0.0028 0.0059	0.016548 -0.007966 0.006000
2015-11-19 13.735991125 100.533934964 74.283 0.0018 0.0027 0.0058	0.016224 -0.008298 -0.013000
2015-11-20 13.735991106 100.533934969 74.298 0.0018 0.0028 0.0060	0.016764 -0.010400 0.002000
2015-11-21 13.735991128 100.533934989 74.303 0.0018 0.0029 0.0061	0.018928 -0.007966 0.007000
2015-11-22 13.735991117 100.533934967 74.298 0.0019 0.0038 0.0062	0.016548 -0.009183 0.002000
2015-11-23 13.735991128 100.533934967 74.298 0.0018 0.0026 0.0060	0.016548 -0.007966 0.002000
2015-11-24 13.735991139 100.533934956 74.296 0.0018 0.0025 0.0058	0.015358 -0.006749 -0.000000
2015-11-25 13.735991117 100.533934967 74.300 0.0018 0.0031 0.0058	0.016548 -0.009183 0.004000
2015-11-26 13.735991117 100.533934969 74.299 0.0018 0.0031 0.0056	0.016764 -0.009183 0.003000
2015-11-27 13.735991128 100.533934978 74.292 0.0017 0.0031 0.0056	0.017738 -0.007966 -0.004000
2015-11-28 13.735991111 100.533935006 74.296 0.0018 0.0032 0.0059	0.020766 -0.009847 -0.000000
2015-11-29 13.735991136 100.533934978 74.301 0.0018 0.0027 0.0058	0.017738 -0.007081 0.005000
2015-11-30 13.735991117 100.533934983 74.305 0.0018 0.0036 0.0059	0.018279 -0.009183 0.009000
2015-12-01 13.735991111 100.533934967 74.295 0.0018 0.0028 0.0059	0.016548 -0.009847 -0.001000
2015-12-02 13.735991086 100.533934975 74.303 0.0017 0.0025 0.0055	0.017413 -0.012613 0.007000
2015-12-03 13.735991117 100.533934953 74.299 0.0018 0.0026 0.0059	0.015034 -0.009183 0.003000
2015-12-04 13.735991100 100.533934933 74.303 0.0018 0.0027 0.0056	0.012871 -0.011064 0.007000
2015-12-05 13.735991122 100.533934936 74.298 0.0018 0.0027 0.0058	0.013195 -0.008630 0.002000
2015-12-06 13.735991097 100.533934975 74.291 0.0019 0.0027 0.0060	0.017413 -0.011396 -0.005000
2015-12-07 13.735991108 100.533934983 74.298 0.0018 0.0027 0.0061	0.018279 -0.010179 0.002000
2015-12-08 13.735991119 100.533934953 74.301 0.0018 0.0027 0.0059	0.015034 -0.008962 0.005000
2015-12-09 13.735991117 100.533934956 74.299 0.0019 0.0028 0.0061	0.015358 -0.009183 0.003000
2015-12-10 13.735991119 100.533934936 74.300 0.0018 0.0027 0.0059	0.013195 -0.008962 0.004000
2015-12-11 13.735991111 100.533935008 74.308 0.0017 0.0033 0.0058	0.020983 -0.009847 0.012000
2015-12-12 13.735991097 100.533934983 74.307 0.0017 0.0025 0.0057	0.018279 -0.011396 0.011000
2015-12-13 13.735991100 100.533934981 74.312 0.0016 0.0024 0.0055	0.018062 -0.011064 0.016000
2015-12-14 13.735991092 100.533934975 74.311 0.0021 0.0026 0.0061	0.017413 -0.011949 0.015000
2015-12-15 13.735991114 100.533935011 74.309 0.0019 0.0024 0.0059	0.021307 -0.009515 0.013000
2015-12-16 13.735991081 100.533935011 74.298 0.0019 0.0027 0.0063	0.021307 -0.013166 0.002000
2015-12-17 13.735991072 100.533935000 74.296 0.0019 0.0029 0.0064	0.020117 -0.014162 -0.000000
2015-12-18 13.735991081 100.533934992 74.291 0.0019 0.0028 0.0062	0.019252 -0.013166 -0.005000
2015-12-19 13.735991100 100.533935011 74.300 0.0020 0.0031 0.0063	0.021307 -0.011064 0.004000
2015-12-20 13.735991103 100.533934989 74.304 0.0019 0.0028 0.0062	0.018928 -0.010732 0.008000
2015-12-21 13.735991094 100.533934964 74.298 0.0019 0.0029 0.0063	0.016224 -0.011728 0.002000
2015-12-22 13.735991094 100.533934978 74.298 0.0019 0.0028 0.0060	0.017738 -0.011728 0.002000
2015-12-23 13.735991089 100.533934986 74.301 0.0019 0.0030 0.0062	0.018603 -0.012281 0.005000
2015-12-24 13.735991089 100.533934992 74.299 0.0019 0.0031 0.0060	0.019252 -0.012281 0.003000
2015-12-25 13.735991083 100.533935000 74.298 0.0019 0.0031 0.0061	0.020117 -0.012945 0.002000
2015-12-26 13.735991086 100.533934997 74.300 0.0019 0.0035 0.0062	0.019793 -0.012613 0.004000
2015-12-27 13.735991086 100.533935000 74.303 0.0019 0.0029 0.0060	0.020117 -0.012613 0.007000
2015-12-28 13.735991092 100.533935000 74.297 0.0018 0.0027 0.0059	0.020117 -0.011949 0.001000
2015-12-29 13.735991083 100.533935006 74.301 0.0019 0.0035 0.0060	0.020766 -0.012945 0.005000
2015-12-30 13.735991081 100.533935014 74.303 0.0019 0.0034 0.0061	0.021631 -0.013166 0.007000
2015-12-31 13.735991086 100.533935011 74.305 0.0019 0.0032 0.0062	0.021307 -0.012613 0.009000
2016-01-01 13.735991086 100.533935033 74.299 0.0023 0.0032 0.0081	0.023686 -0.012613 0.003000
2016-01-02 13.735991092 100.533935011 74.300 0.0022 0.0029 0.0075	0.021307 -0.011949 0.004000
2016-01-03 13.735991081 100.533934981 74.309 0.0022 0.0028 0.0071	0.018062 -0.013166 0.013000
2016-01-04 13.735991064 100.533934983 74.288 0.0046 0.0045 0.0139	0.018279 -0.015047 -0.008000
2016-01-09 13.735991094 100.533934961 74.311 0.0032 0.0037 0.0113	0.015899 -0.011728 0.015000
2016-01-10 13.735991086 100.533934956 74.302 0.0016 0.0025 0.0054	0.015358 -0.012613 0.006000
2016-01-11 13.735991097 100.533934978 74.305 0.0016 0.0025 0.0054	0.017738 -0.011396 0.009000
2016-01-12 13.735991075 100.533935025 74.294 0.0018 0.0024 0.0056	0.022821 -0.013830 -0.002000
2016-01-13 13.735991108 100.533934997 74.296 0.0019 0.0036 0.0059	0.019793 -0.010179 -0.000000
2016-01-14 13.735991111 100.533935006 74.306 0.0019 0.0027 0.0060	0.020766 -0.009847 0.010000
2016-01-15 13.735991133 100.533934964 74.300 0.0018 0.0026 0.0061	0.016224 -0.007413 0.004000
2016-01-16 13.735991106 100.533934989 74.303 0.0018 0.0027 0.0060	0.018928 -0.010400 0.007000
2016-01-17 13.735991106 100.533935022 74.299 0.0018 0.0026 0.0058	0.022497 -0.010400 0.003000
2016-01-18 13.735991092 100.533934992 74.297 0.0018 0.0026 0.0056	0.019252 -0.011949 0.001000
2016-01-19 13.735991100 100.533934931 74.298 0.0017 0.0025 0.0057	0.012654 -0.011064 0.002000
2016-01-20 13.735991122 100.533935003 74.314 0.0017 0.0025 0.0057	0.020442 -0.008630 0.018000
2016-01-21 13.735991103 100.533934986 74.296 0.0017 0.0023 0.0056	0.018603 -0.010732 -0.000000
2016-01-22 13.735991103 100.533934983 74.306 0.0016 0.0023 0.0054	0.018279 -0.010732 0.010000
2016-01-23 13.735991103 100.533934969 74.300 0.0016 0.0026 0.0053	0.016764 -0.010732 0.004000
2016-01-24 13.735991103 100.533935006 74.305 0.0017 0.0030 0.0055	0.020766 -0.010732 0.009000
2016-01-25 13.735991072 100.533935003 74.291 0.0017 0.0022 0.0058	0.020442 -0.014162 -0.005000
2016-01-26 13.735991094 100.533935006 74.285 0.0019 0.0025 0.0060	0.020766 -0.011728 -0.011000
2016-01-27 13.735991100 100.533934978 74.287 0.0020 0.0028 0.0063	0.017738 -0.011064 -0.009000
2016-01-28 13.735991103 100.533934997 74.293 0.0019 0.0028 0.0062	0.019793 -0.010732 -0.003000
2016-01-29 13.735991094 100.533935003 74.292 0.0020 0.0027 0.0063	0.020442 -0.011728 -0.004000
2016-01-30 13.735991103 100.533935006 74.291 0.0021 0.0033 0.0065	0.020766 -0.010732 -0.005000
2016-01-31 13.735991111 100.533935006 74.298 0.0020 0.0028 0.0064	0.020766 -0.009847 0.002000
2016-02-01 13.735991081 100.533935047 74.291 0.0019 0.0033 0.0063	0.025201 -0.013166 -0.005000
2016-02-02 13.735991103 100.533935019 74.279 0.0020 0.0029 0.0063	0.022172 -0.010732 -0.017000
2016-02-03 13.735991097 100.533934994 74.293 0.0020 0.0027 0.0065	0.019468 -0.011396 -0.003000
2016-02-04 13.735991097 100.533934983 74.295 0.0020 0.0028 0.0064	0.018279 -0.011396 -0.001000
2016-02-05 13.735991092 100.533934997 74.298 0.0020 0.0041 0.0062	0.019793 -0.011949 0.002000
2016-02-06 13.735991086 100.533935017 74.295 0.0020 0.0028 0.0063	0.021956 -0.012613 -0.001000
2016-02-07 13.735991078 100.533935008 74.292 0.0020 0.0033 0.0064	0.020983 -0.013498 -0.004000
2016-02-08 13.735991081 100.533935042 74.305 0.0020 0.0028 0.0065	0.024660 -0.013166 0.009000
2016-02-09 13.735991097 100.533935042 74.303 0.0020 0.0028 0.0065	0.024660 -0.011396 0.007000
2016-02-10 13.735991083 100.533935028 74.303 0.0019 0.0027 0.0064	0.023146 -0.012945 0.007000
2016-02-11 13.735991086 100.533935028 74.293 0.0020 0.0027 0.0064	0.023146 -0.012613 -0.003000
2016-02-12 13.735991083 100.533935031 74.300 0.0019 0.0026 0.0062	0.023470 -0.012945 0.004000
2016-02-13 13.735991089 100.533935047 74.298 0.0019 0.0026 0.0061	0.025201 -0.012281 0.002000
2016-02-14 13.735991083 100.533934969 74.298 0.0020 0.0028 0.0063	0.016764 -0.012945 0.002000
2016-02-15 13.735991106 100.533935008 74.307 0.0019 0.0028 0.0061	0.020983 -0.010400 0.011000
2016-02-16 13.735991092 100.533935025 74.296 0.0019 0.0035 0.0063	0.022821 -0.011949 -0.000000
2016-02-17 13.735991064 100.533935047 74.304 0.0018 0.0037 0.0061	0.025201 -0.015047 0.008000
2016-02-18 13.735991094 100.533935011 74.310 0.0017 0.0030 0.0055	0.021307 -0.011728 0.014000
2016-02-19 13.735991089 100.533935003 74.307 0.0017 0.0031 0.0058	0.020442 -0.012281 0.011000
2016-02-20 13.735991094 100.533935003 74.318 0.0018 0.0032 0.0059	0.020442 -0.011728 0.022000
2016-02-21 13.735991058 100.533934983 74.302 0.0017 0.0033 0.0058	0.018279 -0.015711 0.006000
2016-02-22 13.735991081 100.533935000 74.311 0.0017 0.0030 0.0056	0.020117 -0.013166 0.015000
2016-02-23 13.735991075 100.533935008 74.311 0.0017 0.0026 0.0056	0.020983 -0.013830 0.015000
2016-02-24 13.735991067 100.533935033 74.305 0.0016 0.0022 0.0054	0.023686 -0.014715 0.009000
2016-02-25 13.735991089 100.533935050 74.312 0.0015 0.0022 0.0053	0.025525 -0.012281 0.016000
2016-02-26 13.735991078 100.533935019 74.309 0.0016 0.0022 0.0054	0.022172 -0.013498 0.013000
2016-02-27 13.735991083 100.533935072 74.303 0.0033 0.0074 0.0063	0.027905 -0.012945 0.007000
2016-02-28 13.735991056 100.533935061 74.302 0.0018 0.0030 0.0062	0.026715 -0.015932 0.006000
2016-02-29 13.735991072 100.533935042 74.303 0.0018 0.0028 0.0059	0.024660 -0.014162 0.007000
2016-03-01 13.735991081 100.533935028 74.310 0.0016 0.0026 0.0056	0.023146 -0.013166 0.014000
2016-03-02 13.735991083 100.533935017 74.315 0.0017 0.0031 0.0055	0.021956 -0.012945 0.019000
2016-03-03 13.735991075 100.533935017 74.307 0.0016 0.0025 0.0059	0.021956 -0.013830 0.011000
2016-03-04 13.735991083 100.533935008 74.317 0.0016 0.0024 0.0056	0.020983 -0.012945 0.021000
2016-03-05 13.735991083 100.533935019 74.324 0.0016 0.0025 0.0057	0.022172 -0.012945 0.028000
2016-03-06 13.735991078 100.533934989 74.311 0.0016 0.0024 0.0054	0.018928 -0.013498 0.015000
2016-03-07 13.735991072 100.533935006 74.312 0.0016 0.0024 0.0055	0.020766 -0.014162 0.016000
2016-03-08 13.735991081 100.533934997 74.308 0.0016 0.0026 0.0056	0.019793 -0.013166 0.012000
2016-03-09 13.735991081 100.533934964 74.307 0.0018 0.0030 0.0057	0.016224 -0.013166 0.011000
2016-03-10 13.735991061 100.533934983 74.314 0.0016 0.0024 0.0056	0.018279 -0.015379 0.018000
2016-03-11 13.735991081 100.533934992 74.308 0.0015 0.0022 0.0055	0.019252 -0.013166 0.012000
2016-03-12 13.735991081 100.533935006 74.315 0.0016 0.0024 0.0055	0.020766 -0.013166 0.019000
2016-03-13 13.735991075 100.533935003 74.309 0.0016 0.0025 0.0055	0.020442 -0.013830 0.013000
2016-03-14 13.735991064 100.533934967 74.311 0.0016 0.0028 0.0056	0.016548 -0.015047 0.015000
2016-03-15 13.735991081 100.533934992 74.314 0.0016 0.0024 0.0056	0.019252 -0.013166 0.018000
2016-03-16 13.735991072 100.533935000 74.316 0.0016 0.0025 0.0054	0.020117 -0.014162 0.020000
2016-03-17 13.735991069 100.533935017 74.321 0.0016 0.0022 0.0054	0.021956 -0.014494 0.025000
2016-03-18 13.735991083 100.533935022 74.318 0.0016 0.0023 0.0055	0.022497 -0.012945 0.022000
2016-03-19 13.735991072 100.533935039 74.315 0.0016 0.0025 0.0059	0.024335 -0.014162 0.019000
2016-03-20 13.735991083 100.533935008 74.317 0.0017 0.0028 0.0062	0.020983 -0.012945 0.021000
2016-03-21 13.735991089 100.533935064 74.304 0.0016 0.0028 0.0058	0.027039 -0.012281 0.008000
2016-03-22 13.735991089 100.533935006 74.312 0.0018 0.0029 0.0060	0.020766 -0.012281 0.016000
2016-03-23 13.735991083 100.533935042 74.322 0.0017 0.0025 0.0058	0.024660 -0.012945 0.026000
2016-03-24 13.735991083 100.533935033 74.311 0.0017 0.0026 0.0059	0.023686 -0.012945 0.015000
2016-03-25 13.735991036 100.533935039 74.292 0.0017 0.0026 0.0060	0.024335 -0.018145 -0.004000
2016-03-26 13.735991053 100.533935083 74.305 0.0018 0.0035 0.0062	0.029094 -0.016264 0.009000
2016-03-27 13.735991031 100.533934964 74.295 0.0018 0.0031 0.0062	0.016224 -0.018698 -0.001000
2016-03-28 13.735991097 100.533935033 74.310 0.0017 0.0027 0.0058	0.023686 -0.011396 0.014000
2016-03-29 13.735991067 100.533935022 74.301 0.0018 0.0032 0.0059	0.022497 -0.014715 0.005000
2016-03-30 13.735991083 100.533935011 74.304 0.0017 0.0031 0.0059	0.021307 -0.012945 0.008000
2016-03-31 13.735991058 100.533935025 74.314 0.0018 0.0027 0.0061	0.022821 -0.015711 0.018000
2016-04-01 13.735991072 100.533935003 74.315 0.0018 0.0036 0.0058	0.020442 -0.014162 0.019000
2016-04-02 13.735991056 100.533935036 74.310 0.0018 0.0033 0.0060	0.024011 -0.015932 0.014000
2016-04-03 13.735991078 100.533935014 74.315 0.0017 0.0025 0.0059	0.021631 -0.013498 0.019000
2016-04-04 13.735991092 100.533935000 74.310 0.0017 0.0025 0.0062	0.020117 -0.011949 0.014000
2016-04-05 13.735991081 100.533934997 74.314 0.0017 0.0024 0.0060	0.019793 -0.013166 0.018000
2016-04-06 13.735991103 100.533934989 74.321 0.0017 0.0024 0.0058	0.018928 -0.010732 0.025000
2016-04-07 13.735991072 100.533935014 74.318 0.0017 0.0024 0.0058	0.021631 -0.014162 0.022000
2016-04-08 13.735991086 100.533934997 74.310 0.0017 0.0023 0.0060	0.019793 -0.012613 0.014000
2016-04-09 13.735991075 100.533935006 74.305 0.0018 0.0029 0.0060	0.020766 -0.013830 0.009000
2016-04-10 13.735991081 100.533935019 74.309 0.0017 0.0031 0.0060	0.022172 -0.013166 0.013000
2016-04-11 13.735991083 100.533935069 74.314 0.0017 0.0029 0.0057	0.027580 -0.012945 0.018000
2016-04-12 13.735991081 100.533935050 74.317 0.0016 0.0024 0.0058	0.025525 -0.013166 0.021000
2016-04-13 13.735991078 100.533935061 74.320 0.0016 0.0026 0.0055	0.026715 -0.013498 0.024000
2016-04-14 13.735991094 100.533935078 74.319 0.0017 0.0029 0.0059	0.028554 -0.011728 0.023000
2016-04-15 13.735991083 100.533935078 74.315 0.0016 0.0024 0.0056	0.028554 -0.012945 0.019000
2016-04-16 13.735991092 100.533935069 74.327 0.0017 0.0025 0.0058	0.027580 -0.011949 0.031000
2016-04-17 13.735991086 100.533935069 74.319 0.0017 0.0024 0.0055	0.027580 -0.012613 0.023000
2016-04-18 13.735991067 100.533935061 74.314 0.0016 0.0023 0.0054	0.026715 -0.014715 0.018000
2016-04-19 13.735991067 100.533935044 74.322 0.0016 0.0023 0.0056	0.024876 -0.014715 0.026000
2016-04-20 13.735991061 100.533935069 74.313 0.0016 0.0030 0.0058	0.027580 -0.015379 0.017000
2016-04-21 13.735991092 100.533935064 74.320 0.0016 0.0027 0.0056	0.027039 -0.011949 0.024000
2016-04-22 13.735991075 100.533935056 74.318 0.0016 0.0027 0.0056	0.026174 -0.013830 0.022000
2016-04-23 13.735991058 100.533935089 74.317 0.0016 0.0028 0.0055	0.029743 -0.015711 0.021000
2016-04-24 13.735991086 100.533935053 74.322 0.0016 0.0024 0.0057	0.025850 -0.012613 0.026000
2016-04-25 13.735991081 100.533935069 74.315 0.0016 0.0023 0.0057	0.027580 -0.013166 0.019000
2016-04-26 13.735991081 100.533935058 74.321 0.0016 0.0024 0.0054	0.026390 -0.013166 0.025000
2016-04-27 13.735991072 100.533935036 74.324 0.0015 0.0023 0.0055	0.024011 -0.014162 0.028000
2016-04-28 13.735991058 100.533935061 74.317 0.0016 0.0022 0.0055	0.026715 -0.015711 0.021000
2016-04-29 13.735991061 100.533935047 74.316 0.0016 0.0025 0.0055	0.025201 -0.015379 0.020000
2016-04-30 13.735991061 100.533935069 74.315 0.0015 0.0023 0.0054	0.027580 -0.015379 0.019000
2016-05-01 13.735991064 100.533935050 74.317 0.0016 0.0023 0.0055	0.025525 -0.015047 0.021000
2016-05-02 13.735991072 100.533935044 74.315 0.0016 0.0023 0.0055	0.024876 -0.014162 0.019000
2016-05-03 13.735991069 100.533935036 74.319 0.0017 0.0025 0.0056	0.024011 -0.014494 0.023000
2016-05-04 13.735991069 100.533935050 74.315 0.0016 0.0025 0.0055	0.025525 -0.014494 0.019000
2016-05-05 13.735991075 100.533935044 74.318 0.0016 0.0023 0.0056	0.024876 -0.013830 0.022000
2016-05-06 13.735991067 100.533935053 74.318 0.0016 0.0023 0.0057	0.025850 -0.014715 0.022000
2016-05-07 13.735991075 100.533935006 74.325 0.0016 0.0024 0.0055	0.020766 -0.013830 0.029000
2016-05-08 13.735991083 100.533935042 74.311 0.0016 0.0024 0.0055	0.024660 -0.012945 0.015000
2016-05-09 13.735991078 100.533935019 74.313 0.0016 0.0024 0.0056	0.022172 -0.013498 0.017000
2016-05-10 13.735991081 100.533935072 74.319 0.0017 0.0027 0.0055	0.027905 -0.013166 0.023000
2016-05-11 13.735991075 100.533935061 74.320 0.0016 0.0024 0.0056	0.026715 -0.013830 0.024000
2016-05-12 13.735991083 100.533935067 74.329 0.0016 0.0024 0.0054	0.027364 -0.012945 0.033000
2016-05-13 13.735991072 100.533935108 74.321 0.0016 0.0024 0.0056	0.031798 -0.014162 0.025000
2016-05-14 13.735991078 100.533935108 74.328 0.0017 0.0024 0.0058	0.031798 -0.013498 0.032000
2016-05-15 13.735991064 100.533935089 74.295 0.0017 0.0025 0.0057	0.029743 -0.015047 -0.001000
2016-05-16 13.735991067 100.533935072 74.315 0.0017 0.0026 0.0057	0.027905 -0.014715 0.019000
2016-05-17 13.735991078 100.533935086 74.332 0.0018 0.0028 0.0061	0.029419 -0.013498 0.036000
2016-05-18 13.735991050 100.533935100 74.310 0.0018 0.0026 0.0058	0.030933 -0.016596 0.014000
2016-05-19 13.735991058 100.533935083 74.315 0.0018 0.0027 0.0058	0.029094 -0.015711 0.019000
2016-05-20 13.735991036 100.533935064 74.317 0.0018 0.0027 0.0059	0.027039 -0.018145 0.021000
2016-05-21 13.735991069 100.533935075 74.322 0.0017 0.0025 0.0057	0.028229 -0.014494 0.026000
2016-05-22 13.735991061 100.533935094 74.318 0.0017 0.0025 0.0059	0.030284 -0.015379 0.022000
2016-05-23 13.735991069 100.533935094 74.315 0.0016 0.0025 0.0056	0.030284 -0.014494 0.019000
2016-05-24 13.735991069 100.533935083 74.320 0.0016 0.0024 0.0056	0.029094 -0.014494 0.024000
2016-05-25 13.735991083 100.533935075 74.326 0.0016 0.0025 0.0055	0.028229 -0.012945 0.030000
2016-05-26 13.735991078 100.533935067 74.319 0.0016 0.0025 0.0057	0.027364 -0.013498 0.023000
2016-05-27 13.735991069 100.533935067 74.318 0.0016 0.0026 0.0057	0.027364 -0.014494 0.022000
2016-05-28 13.735991053 100.533935072 74.316 0.0016 0.0025 0.0055	0.027905 -0.016264 0.020000
2016-05-29 13.735991067 100.533935053 74.314 0.0016 0.0025 0.0058	0.025850 -0.014715 0.018000
2016-05-30 13.735991069 100.533935047 74.322 0.0016 0.0024 0.0055	0.025201 -0.014494 0.026000
2016-05-31 13.735991072 100.533935075 74.312 0.0016 0.0024 0.0055	0.028229 -0.014162 0.016000
2016-06-01 13.735991056 100.533935089 74.311 0.0016 0.0024 0.0054	0.029743 -0.015932 0.015000
2016-06-02 13.735991072 100.533935100 74.311 0.0016 0.0024 0.0055	0.030933 -0.014162 0.015000
2016-06-03 13.735991056 100.533935075 74.304 0.0016 0.0024 0.0056	0.028229 -0.015932 0.008000
2016-06-04 13.735991072 100.533935069 74.318 0.0016 0.0024 0.0055	0.027580 -0.014162 0.022000
2016-06-05 13.735991061 100.533935064 74.314 0.0016 0.0024 0.0054	0.027039 -0.015379 0.018000
2016-06-06 13.735991069 100.533935069 74.301 0.0016 0.0025 0.0056	0.027580 -0.014494 0.005000
2016-06-07 13.735991047 100.533935086 74.310 0.0015 0.0024 0.0054	0.029419 -0.016928 0.014000
2016-06-08 13.735991061 100.533935089 74.311 0.0015 0.0023 0.0054	0.029743 -0.015379 0.015000
2016-06-09 13.735991072 100.533935067 74.310 0.0016 0.0024 0.0056	0.027364 -0.014162 0.014000
2016-06-10 13.735991050 100.533935053 74.311 0.0016 0.0024 0.0055	0.025850 -0.016596 0.015000
2016-06-11 13.735991056 100.533935106 74.310 0.0015 0.0024 0.0055	0.031582 -0.015932 0.014000
